State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
WI,Low,,403-7627,no,yes,Medium,High,Medium,High,Medium,Medium,Medium,High,Low,High,Medium,Low,High,Low,False.
KS,Medium,Low,342-3678,yes,no,Low,Low,High,Low,Medium,Medium,Medium,High,Low,High,Medium,Low,High,Medium,False.
MO,Medium,Low,344-9943,no,yes,Medium,High,Medium,High,Medium,High,Medium,Medium,High,Medium,Medium,Medium,High,Low,False.
PA,Low,Low,390-5686,no,no,Low,Medium,Medium,High,High,Medium,High,Low,Low,Medium,Medium,Low,High,Medium,False.
SD,Medium,Low,358-5826,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
NJ,Low,Low,393-7826,no,no,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,True.
AL,Medium,Low,335-9786,no,no,Low,Medium,Medium,Medium,Low,High,Medium,Low,Low,Medium,Medium,Low,High,Low,False.
ME,Medium,,368-9860,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Medium,False.
AZ,Medium,Low,416-9522,yes,yes,High,High,Medium,High,Medium,Medium,Medium,Low,Low,Low,Medium,Low,Medium,Low,False.
VT,Low,Low,416-7307,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Low,Medium,High,Low,High,Low,False.
NV,Low,,397-6789,yes,yes,High,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Low,True.
WI,Low,Low,335-9501,no,no,Low,Low,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
HI,Low,Low,388-1250,no,no,Low,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Low,High,Low,False.
DE,Medium,Low,386-1374,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
AZ,Medium,Low,346-8112,no,yes,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
VA,Low,Low,364-9040,yes,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,Low,True.
GA,Medium,Low,366-3944,no,yes,Medium,Medium,High,Medium,High,Medium,High,Low,High,Medium,High,Low,High,Low,False.
AZ,Medium,Low,331-9861,no,yes,Medium,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
MN,Medium,Low,330-2881,no,yes,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
ME,Medium,,402-9558,no,no,Low,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
FL,Medium,,341-3180,no,no,Low,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Low,Medium,Low,False.
WA,Medium,Low,371-8598,no,no,Low,Medium,Medium,Medium,High,Medium,High,High,Medium,High,High,Low,High,Low,False.
MT,Low,Low,398-8385,no,no,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
AL,Medium,Low,333-4154,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,Medium,Low,False.
WV,Medium,Low,330-3589,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,High,Low,False.
GA,Low,Low,417-1477,no,yes,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
OH,Low,,327-5525,yes,yes,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
DE,High,,363-8244,no,yes,Medium,Medium,Medium,Medium,Medium,High,High,Medium,Low,Medium,Low,Low,Medium,Low,False.
NE,Medium,,419-9104,no,no,Low,Medium,High,Medium,High,High,High,Low,Medium,Medium,High,Low,High,Low,False.
FL,Low,,363-1560,no,no,Low,High,Medium,High,Low,High,Low,Medium,Medium,Medium,Medium,Medium,High,Low,False.
AK,Medium,,341-4075,no,no,Low,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,High,Low,High,Low,False.
WI,High,,366-9074,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,High,Low,High,Low,False.
WA,Low,,367-1424,no,yes,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,Low,High,Low,False.
KY,Low,Low,341-1191,no,no,Low,High,Medium,High,Medium,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,True.
OH,Medium,,342-9480,no,no,Low,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
UT,,,355-9360,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,False.
NM,Medium,Low,343-1538,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
MN,Medium,Low,335-2331,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
WV,Medium,,335-7257,no,yes,Low,Medium,Medium,Medium,Low,High,Low,Medium,Medium,Medium,High,Low,High,Low,False.
MN,Low,Low,332-2137,no,no,Low,Low,High,Low,Low,Medium,Low,Medium,Medium,Medium,High,Low,High,Low,False.
AL,Medium,Low,352-2998,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
PA,Low,,346-6941,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
DE,Medium,,400-2203,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
MO,Low,Low,421-2955,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
IL,Medium,,331-6629,yes,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Medium,Medium,High,Low,False.
FL,Medium,Low,343-6314,no,no,Low,Medium,High,Medium,High,High,High,Medium,Medium,Medium,High,Low,High,Low,False.
HI,Low,Low,414-6638,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Low,Medium,Low,False.
ME,Medium,,350-5883,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,Low,Medium,Low,High,Low,False.
CO,Medium,Low,409-4447,yes,no,Low,Medium,Medium,Medium,Low,High,Low,Medium,Medium,High,High,Low,High,Medium,True.
NH,Medium,Low,376-4856,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
SC,Medium,Low,335-1874,no,no,Low,High,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,High,Low,True.
IN,Medium,,397-6255,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,Medium,Low,High,Low,False.
FL,Medium,Low,381-5047,no,no,Low,Low,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,False.
GA,Low,,403-6850,no,no,Low,Low,Medium,Low,Medium,High,Medium,Low,Low,Low,Medium,Low,High,Low,False.
IL,Medium,Low,375-3658,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
NC,Low,,341-2603,yes,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Low,False.
VT,Medium,,342-5062,no,yes,Medium,Medium,Medium,Medium,High,High,High,Medium,High,Medium,Medium,Medium,High,Low,False.
DC,Medium,Low,354-1558,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
VT,Medium,Low,351-9537,no,no,Low,Low,High,Low,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Medium,False.
NV,Low,Low,401-1252,no,no,Low,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,High,False.
OR,Low,Low,366-9538,yes,no,Low,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,Medium,Medium,High,Low,False.
AL,Medium,Low,364-7622,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
ND,Medium,Low,393-9918,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
FL,Medium,Low,376-4484,no,yes,,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
NE,Medium,Low,410-6791,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,High,Medium,High,Medium,Low,High,Low,True.
ND,Low,Low,343-2392,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,Low,High,Low,False.
ME,Medium,Low,408-4323,no,no,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
IL,Medium,Low,395-1718,no,no,Low,Medium,Medium,Medium,High,Medium,High,Low,Medium,Low,Medium,Low,High,Low,False.
WA,High,Low,354-9492,no,no,Low,High,High,High,Low,Medium,Low,Medium,Medium,High,Medium,Low,High,Low,False.
MA,Medium,Low,367-8168,yes,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,High,Medium,True.
KS,Medium,,340-3500,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Medium,False.
RI,Low,Low,369-4962,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,False.
MO,Medium,Low,334-8967,no,yes,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,High,High,Low,False.
IA,Low,,402-2377,no,no,Low,High,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,False.
WY,Medium,Low,366-3917,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
NV,Medium,Low,333-3531,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Low,High,Low,False.
WI,Medium,Low,333-8954,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
AL,Medium,Low,374-9203,no,no,Low,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,High,Medium,True.
HI,High,Low,334-3289,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
MO,Low,Low,353-7822,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
CA,Low,,350-1422,no,yes,High,Medium,High,Medium,Medium,High,Medium,High,Medium,High,High,Low,High,Medium,False.
MO,Low,Low,385-8406,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,False.
CT,Medium,,380-7277,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,High,Medium,False.
MD,Low,Low,352-1798,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,False.
OH,Medium,Low,385-7922,no,yes,Medium,Medium,High,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
NV,Medium,,353-7730,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
MD,Low,Low,337-7163,no,no,Low,Medium,Medium,Medium,High,High,High,Low,Medium,Medium,Low,Medium,Low,Low,False.
NE,Medium,,348-5567,yes,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Low,Medium,Low,False.
OH,Medium,Low,420-9575,no,no,Low,Low,High,Low,High,Medium,High,Medium,Medium,High,High,Low,High,Low,False.
MA,Medium,,366-3358,no,no,Low,High,High,High,Medium,Medium,Medium,High,Medium,High,Medium,Medium,High,Medium,True.
OK,Medium,,359-9972,no,yes,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Low,High,Low,False.
MA,Medium,Low,387-3332,no,no,Low,Medium,High,Medium,Medium,High,High,High,Low,High,Medium,Low,High,Low,False.
WA,Medium,Low,354-6960,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,High,False.
HI,Medium,Low,405-3335,no,yes,Low,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
CO,Medium,Low,379-4257,no,no,Low,Medium,Medium,Medium,High,Medium,High,Low,High,Medium,Medium,Low,Medium,Low,False.
FL,Medium,Low,355-4992,yes,no,Low,High,Medium,High,Medium,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,False.
WI,Low,Low,383-6373,no,no,Low,High,Medium,High,Medium,Medium,Medium,Low,Low,Low,Low,Low,Low,Low,False.
ID,Medium,,382-7993,no,yes,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,False.
WY,Low,Low,422-5865,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,Low,False.
GA,Medium,,410-9961,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,False.
FL,Medium,Low,343-9946,no,no,Low,Medium,High,Medium,High,Medium,High,Low,High,Low,Medium,Low,Medium,Low,False.
WY,Low,Low,357-7060,no,no,Low,Medium,Medium,Medium,High,High,High,Low,Medium,Low,Medium,High,Medium,Low,False.
DE,Low,Low,355-9541,no,no,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
ME,Low,Low,378-4145,no,yes,Medium,High,Medium,High,High,High,High,Medium,Medium,Medium,Low,Low,Medium,Low,False.
DC,Medium,,386-2317,no,yes,Medium,Low,High,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
IA,Medium,Low,335-8146,no,no,Low,Medium,Medium,Medium,High,Medium,High,High,Low,High,Medium,Medium,Medium,Low,False.
CO,Medium,Low,377-2235,no,no,Low,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Low,Medium,Low,False.
MN,Medium,Low,386-9141,no,no,Low,Medium,High,Medium,Low,Medium,Low,Medium,Medium,Medium,High,Low,High,Low,False.
VT,Medium,Low,416-5623,no,no,Low,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,High,Low,High,Low,False.
AZ,Medium,,327-3053,no,no,Low,Low,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Low,Medium,Low,False.
LA,Medium,Low,395-6195,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,True.
MO,High,Low,397-8772,yes,no,Low,High,Medium,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,High,Low,False.
ME,Medium,,346-7656,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Medium,True.
MD,Medium,Low,343-2350,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
VT,Medium,Low,372-4722,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
DC,Medium,Low,399-8615,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
WY,Medium,Low,379-8248,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Low,High,Medium,Low,Medium,Low,False.
VA,Medium,Low,414-6219,no,yes,Medium,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Low,False.
VA,Low,,387-1343,yes,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,False.
CT,Low,,370-5527,no,no,Low,High,Medium,High,High,High,High,Low,High,Medium,Medium,Low,High,Low,True.
HI,Medium,,393-8736,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,False.
WI,Low,Low,402-7626,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,False.
MD,Low,Low,370-2688,no,no,Low,High,High,High,Medium,High,Medium,Medium,Low,Medium,Medium,Low,High,Low,True.
WV,High,Low,418-9036,no,no,Low,Medium,High,Medium,Low,Medium,Low,Medium,Medium,Medium,High,Low,High,Medium,True.
VT,Low,Low,417-2035,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Low,High,Low,False.
UT,Medium,Low,355-3602,no,yes,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,High,High,Low,High,Low,False.
CO,Low,Low,393-4027,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,Low,High,High,False.
NC,Medium,Low,418-5141,no,yes,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,Medium,Low,False.
NJ,Low,Low,406-1247,no,yes,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
AR,Medium,Low,402-3892,no,no,Low,High,High,High,High,High,High,Medium,Medium,Medium,High,Medium,High,High,True.
IA,Low,,332-2965,no,no,Low,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
GA,Low,Low,377-1218,no,yes,Medium,Medium,High,Medium,High,Low,High,High,High,High,Medium,Low,High,Low,False.
MO,High,,355-2464,no,no,Low,High,High,High,High,High,High,Medium,Medium,High,Medium,Low,High,Low,True.
MO,Medium,Low,404-4611,no,no,Low,Low,High,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
WY,Medium,Low,373-2339,no,no,Low,Low,Medium,Low,High,High,High,Medium,Medium,Medium,High,Low,High,Low,False.
HI,Low,Low,410-3503,no,no,Low,Low,Medium,Low,Low,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Low,False.
PA,Low,Low,410-4739,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,Low,False.
TX,Medium,Low,365-3562,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
VA,Medium,,387-7641,no,no,Low,Low,High,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
RI,Low,Low,385-9744,no,no,Low,Low,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,Low,False.
WI,Low,Low,398-5006,no,no,Low,High,High,High,Medium,Low,Medium,High,Medium,High,Medium,Low,High,Low,False.
MS,Low,Low,408-3977,no,no,Low,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,Medium,High,Low,High,Low,False.
KY,Low,Low,334-2729,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
NC,Low,Low,334-7685,no,no,Low,Low,High,Low,Low,Medium,Low,Medium,Low,Medium,Medium,Low,High,Low,False.
NV,Medium,Low,350-9228,no,no,Low,Medium,High,Medium,Low,Medium,Low,Medium,Medium,Medium,High,Medium,High,Low,False.
UT,Medium,Low,407-5774,no,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,High,Low,False.
ME,High,,413-4039,no,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,False.
HI,Low,Low,343-2077,no,no,Low,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
OH,Low,Low,336-5661,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Low,High,Low,False.
WV,Low,,355-4143,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,High,Medium,High,Low,High,Low,False.
OK,Low,Low,366-5918,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
KY,Low,,368-7555,yes,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,High,Low,True.
AL,High,Low,408-2119,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
MD,Medium,Low,329-2789,no,no,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,Medium,False.
NE,Medium,,334-1508,no,yes,High,Medium,Medium,Medium,Medium,High,High,High,Medium,High,Medium,Low,High,Low,False.
DC,Low,Low,337-1506,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,False.
TX,Medium,Low,396-8400,no,no,Low,Medium,High,Medium,Medium,Low,Medium,High,Medium,High,High,Low,High,Low,False.
OH,Low,Low,349-2654,no,no,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Medium,High,Low,False.
DE,Medium,Low,417-2716,no,no,Low,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,High,Low,High,Low,False.
IA,Low,,402-1725,no,no,Low,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
VT,Medium,Low,403-3229,no,no,Low,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
OR,Medium,,353-6056,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,High,Medium,High,High,Low,High,Low,False.
NV,Medium,Low,399-9802,no,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,True.
NC,Medium,Low,366-7069,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
NJ,Low,Low,332-5949,no,no,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,High,Low,High,Low,True.
MN,Medium,Low,393-6376,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,High,Low,False.
ID,Medium,Low,354-7025,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Low,High,Low,False.
AL,Medium,Low,351-6585,no,no,Low,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
AK,Medium,Low,330-5462,no,no,Low,Low,High,Low,High,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
VT,Medium,Low,407-2292,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,Medium,Medium,Low,High,Medium,False.
PA,Low,Low,340-3011,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,High,Medium,False.
AK,Medium,Low,345-9153,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
CA,Medium,,379-5503,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
MS,Medium,Low,389-6790,no,yes,High,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
AR,Low,Low,408-3610,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
NV,Medium,Low,375-8238,yes,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,High,High,Low,False.
AL,Medium,,378-5633,no,yes,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,Low,High,Medium,False.
GA,Low,Low,389-9120,no,no,Low,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
AR,Low,Low,380-2758,no,no,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,High,Low,High,Medium,False.
MA,Medium,Low,402-2728,no,no,Low,Medium,Medium,Medium,High,Low,High,Medium,Medium,Medium,Low,Low,Medium,Low,False.
