State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
WV,0.12,1.0,411-8043,no,no,0.0,0.463,0.582,0.463,0.671,0.718,0.671,0.422,0.394,0.422,0.455,0.2,0.456,0.222,False.
NJ,0.455,1.0,332-5084,no,no,0.0,0.504,0.776,0.504,0.283,0.329,0.283,0.512,0.359,0.513,0.525,0.1,0.526,0.444,True.
KS,0.211,0.069,413-4831,no,no,0.0,0.472,0.473,0.472,0.565,0.524,0.565,0.512,0.641,0.512,0.61,0.3,0.609,0.0,False.
AL,0.293,0.069,343-4806,no,no,0.0,0.621,0.564,0.621,0.522,0.665,0.522,0.429,0.408,0.429,0.52,0.25,0.52,0.444,False.
NJ,0.554,1.0,401-8735,no,yes,0.549,0.574,0.606,0.574,0.678,0.688,0.678,0.354,0.69,0.354,0.645,0.2,0.644,0.222,True.
NC,0.351,1.0,391-8626,no,no,0.0,0.543,0.697,0.543,0.494,0.765,0.494,0.633,0.394,0.633,0.505,0.25,0.506,0.333,False.
DE,0.401,0.069,327-5817,no,yes,0.569,0.513,0.588,0.513,0.52,0.524,0.52,0.38,0.303,0.38,0.64,0.35,0.641,0.333,False.
WY,0.62,1.0,381-4712,no,no,0.0,0.672,0.63,0.672,0.222,0.535,0.222,0.51,0.585,0.51,0.29,0.1,0.291,0.333,False.
ID,0.483,0.069,335-3320,no,no,0.0,0.4,0.679,0.4,0.514,0.353,0.514,0.497,0.859,0.497,0.395,0.05,0.394,0.0,False.
NY,0.479,0.069,415-8780,no,no,0.0,0.412,0.697,0.412,0.712,0.388,0.712,0.619,0.563,0.619,0.37,0.45,0.37,0.222,False.
MO,0.223,1.0,362-1146,no,no,0.0,0.539,0.606,0.539,0.326,0.582,0.326,0.605,0.38,0.605,0.855,0.3,0.856,0.0,False.
ID,0.335,0.0,352-7413,no,no,0.0,0.288,0.564,0.288,0.428,0.612,0.428,0.756,0.423,0.757,0.665,0.1,0.665,0.0,False.
IA,0.624,0.069,387-6716,no,no,0.0,0.588,0.594,0.588,0.805,0.482,0.805,0.055,0.62,0.056,0.53,0.2,0.53,0.111,False.
TN,0.442,0.0,352-1127,no,yes,0.294,0.471,0.515,0.471,0.734,0.547,0.734,0.612,0.57,0.612,0.545,0.2,0.544,0.111,False.
OH,0.401,0.0,368-1288,no,no,0.0,0.47,0.782,0.47,0.557,0.665,0.557,0.401,0.43,0.401,0.625,0.35,0.626,0.111,True.
IL,0.533,0.069,403-5279,no,no,0.0,0.444,0.576,0.444,0.704,0.571,0.704,0.645,0.493,0.645,0.585,0.15,0.585,0.333,False.
FL,0.558,0.0,397-9333,yes,no,0.0,0.568,0.739,0.568,0.59,0.671,0.59,0.343,0.507,0.344,0.59,0.35,0.591,0.111,False.
MA,0.19,0.069,411-7353,no,no,0.0,0.443,0.703,0.443,0.517,0.5,0.518,0.602,0.282,0.603,0.615,0.2,0.615,0.333,False.
OK,0.777,0.069,383-2537,no,no,0.0,0.594,0.642,0.594,0.651,0.724,0.651,0.419,0.613,0.42,0.565,0.25,0.565,0.333,False.
KY,0.438,0.069,330-4419,no,no,0.0,0.448,0.479,0.448,0.447,0.729,0.447,0.341,0.739,0.341,0.605,0.3,0.606,0.111,False.
MI,0.372,0.069,390-7930,no,no,0.0,0.44,1.0,0.44,0.463,0.712,0.463,0.583,0.338,0.583,0.585,0.2,0.585,0.556,True.
NE,0.653,0.069,362-5111,no,no,0.0,0.539,0.636,0.539,0.677,0.865,0.677,0.588,0.514,0.589,0.52,0.25,0.52,0.111,True.
VA,0.041,0.0,358-6796,no,yes,0.471,0.375,0.594,0.375,0.633,0.653,0.633,0.701,0.38,0.701,0.5,0.15,0.5,0.222,False.
NY,0.686,0.069,409-7494,no,no,0.0,0.474,0.515,0.474,0.669,0.794,0.669,0.554,0.437,0.554,0.495,0.25,0.494,0.111,False.
MT,0.455,0.0,400-1636,no,no,0.0,0.406,0.455,0.406,0.338,0.624,0.338,0.555,0.43,0.555,0.64,0.45,0.641,0.222,False.
VT,0.405,0.0,389-2747,no,yes,0.373,0.25,0.624,0.25,0.613,0.506,0.613,0.428,0.556,0.428,0.365,0.2,0.365,0.222,False.
KS,0.653,0.069,415-2176,no,yes,0.373,0.525,0.473,0.525,0.535,0.418,0.535,0.544,0.479,0.545,0.845,0.15,0.844,0.0,False.
VA,0.467,0.069,377-8067,yes,yes,0.608,0.497,0.63,0.497,0.616,0.541,0.617,0.25,0.408,0.25,0.615,0.5,0.615,0.222,False.
AL,0.289,0.069,362-7835,no,no,0.0,0.294,0.624,0.294,0.381,0.465,0.381,0.381,0.458,0.381,0.45,0.1,0.45,0.222,False.
PA,0.5,0.069,361-5225,no,no,0.0,0.1,0.376,0.1,0.497,0.524,0.497,0.614,0.176,0.614,0.635,0.1,0.635,0.111,False.
AL,0.409,0.0,333-3447,no,yes,0.49,0.703,0.57,0.703,0.389,0.659,0.389,0.448,0.535,0.448,0.65,0.25,0.65,0.111,False.
WV,0.339,0.069,341-3044,no,yes,0.725,0.224,0.661,0.224,0.579,0.594,0.579,0.421,0.486,0.421,0.59,0.2,0.591,0.111,False.
NV,0.26,0.0,350-7306,no,no,0.0,0.422,0.442,0.422,0.453,0.594,0.454,0.519,0.648,0.519,0.615,0.1,0.615,0.556,True.
TN,0.43,0.0,353-8849,no,no,0.0,0.588,0.509,0.588,0.705,0.812,0.705,0.253,0.408,0.253,0.45,0.15,0.45,0.111,False.
ID,0.591,0.069,402-3476,no,yes,0.647,0.717,0.527,0.717,0.543,0.694,0.544,0.5,0.451,0.5,0.61,0.15,0.609,0.222,False.
WY,0.434,0.069,338-6018,yes,yes,0.51,0.771,0.673,0.77,0.592,0.529,0.592,0.621,0.704,0.621,0.72,0.35,0.72,0.111,True.
TX,0.074,1.0,409-3520,no,yes,0.667,0.446,0.588,0.446,0.616,0.571,0.617,0.639,0.718,0.64,0.565,0.05,0.565,0.111,False.
MA,0.186,0.0,357-1085,no,no,0.0,0.397,0.491,0.397,0.615,0.665,0.615,0.403,0.31,0.403,0.68,0.3,0.68,0.111,False.
IL,0.521,1.0,353-3285,no,no,0.0,0.628,0.655,0.628,0.518,0.729,0.518,0.402,0.563,0.402,0.585,0.15,0.585,0.222,False.
LA,0.033,0.069,409-9885,no,yes,0.765,0.61,0.655,0.61,0.465,0.676,0.465,0.448,0.592,0.448,0.505,0.15,0.506,0.111,False.
CO,0.645,0.069,388-7701,no,no,0.0,0.559,0.448,0.559,0.587,0.565,0.587,0.467,0.338,0.467,0.395,0.3,0.394,0.111,False.
UT,0.43,0.069,385-8184,no,no,0.0,0.303,0.43,0.303,0.66,0.488,0.66,0.335,0.57,0.335,0.265,0.2,0.265,0.667,True.
MI,0.43,0.069,345-2863,no,yes,0.569,0.511,0.685,0.511,0.757,0.588,0.757,0.6,0.507,0.6,0.5,0.25,0.5,0.0,False.
NH,0.636,0.0,353-6300,no,no,0.0,0.618,0.182,0.618,0.397,0.735,0.397,0.302,0.514,0.302,0.54,0.05,0.541,0.222,False.
ID,0.124,0.069,389-5649,no,no,0.0,0.505,0.782,0.505,0.42,0.618,0.42,0.376,0.415,0.376,0.255,0.1,0.256,0.0,False.
WA,0.661,0.069,378-8137,no,no,0.0,0.432,0.709,0.432,0.603,0.512,0.603,0.542,0.246,0.542,0.2,0.25,0.2,0.111,False.
MN,0.388,0.0,340-4627,no,yes,0.627,0.747,0.745,0.747,0.454,0.482,0.454,0.46,0.169,0.46,0.53,0.25,0.53,0.0,False.
NY,0.5,0.069,352-6833,no,no,0.0,0.495,0.667,0.495,0.252,0.494,0.252,0.507,0.493,0.507,0.485,0.35,0.485,0.333,False.
MD,0.149,0.069,420-2000,yes,no,0.0,0.304,0.461,0.304,0.405,0.524,0.405,0.572,0.563,0.572,0.48,0.4,0.48,0.222,False.
GA,0.541,0.069,368-5437,no,no,0.0,0.551,0.642,0.551,0.353,0.553,0.353,0.374,0.606,0.374,0.58,0.2,0.58,0.556,True.
HI,0.488,0.0,418-8170,no,yes,0.471,0.619,0.57,0.619,0.381,0.306,0.381,0.312,0.366,0.313,0.565,0.2,0.565,0.0,False.
AL,0.062,0.0,403-9417,no,no,0.0,0.597,0.539,0.597,0.475,0.5,0.475,0.191,0.486,0.191,0.44,0.2,0.441,0.111,False.
CT,0.405,0.0,330-6165,no,no,0.0,0.272,0.636,0.272,0.57,0.594,0.57,0.303,0.592,0.304,0.28,0.25,0.28,0.111,False.
CO,0.31,0.0,412-4185,no,yes,0.51,0.612,0.667,0.612,0.564,0.512,0.564,0.3,0.754,0.3,0.405,0.1,0.406,0.111,False.
KS,0.686,0.069,409-4734,no,no,0.0,0.375,0.727,0.375,0.581,0.565,0.581,0.39,0.451,0.39,0.555,0.2,0.556,0.444,True.
NJ,0.529,0.069,348-9828,no,no,0.0,0.48,0.709,0.48,0.597,0.759,0.597,0.157,0.472,0.157,0.59,0.35,0.591,0.111,False.
FL,0.475,0.0,418-8850,no,no,0.0,0.417,0.745,0.417,0.486,0.665,0.486,0.509,0.486,0.51,0.39,0.25,0.391,0.111,False.
CA,0.244,0.069,330-8351,yes,no,0.0,0.522,0.667,0.522,0.568,0.547,0.568,0.486,0.606,0.486,0.555,0.3,0.556,0.111,False.
KS,0.525,0.069,347-7773,no,no,0.0,0.294,0.739,0.294,0.676,0.724,0.676,0.371,0.437,0.371,0.32,0.35,0.32,0.0,False.
TX,0.19,0.0,392-6841,no,yes,0.549,0.32,0.424,0.32,0.426,0.624,0.426,0.386,0.507,0.386,0.53,0.1,0.53,0.0,False.
MN,0.161,1.0,354-2189,yes,no,0.0,0.487,0.333,0.487,0.492,0.635,0.492,0.696,0.394,0.696,0.41,0.45,0.409,0.333,False.
AK,0.711,1.0,349-9060,no,no,0.0,0.492,0.473,0.492,0.392,0.535,0.392,0.212,0.211,0.212,0.545,0.1,0.544,0.0,False.
OR,0.645,1.0,334-1311,no,yes,0.588,0.554,0.648,0.554,0.669,0.635,0.669,0.804,0.57,0.805,0.355,0.25,0.356,0.111,False.
MS,0.269,0.0,415-3120,no,yes,0.627,0.535,0.709,0.535,0.357,0.529,0.357,0.293,0.563,0.293,0.6,0.15,0.6,0.222,False.
VT,0.202,0.069,387-5891,yes,yes,0.51,0.875,0.57,0.875,0.796,0.459,0.796,0.408,0.535,0.408,0.4,0.15,0.4,0.0,False.
UT,0.293,0.069,368-8026,no,no,0.0,0.337,0.642,0.337,0.46,0.8,0.46,0.514,0.514,0.514,0.61,0.15,0.609,0.333,False.
KS,0.533,1.0,332-9446,no,no,0.0,0.439,0.576,0.439,0.566,0.624,0.566,0.566,0.296,0.567,0.645,0.05,0.644,0.111,False.
NV,0.587,0.0,393-5284,no,no,0.0,0.443,0.612,0.443,0.587,0.524,0.587,0.577,0.197,0.578,0.38,0.55,0.38,0.111,False.
DE,0.364,1.0,376-1677,yes,no,0.0,0.358,0.655,0.358,0.586,0.529,0.586,0.426,0.528,0.427,0.27,0.25,0.27,0.111,False.
IN,0.442,0.069,392-2268,no,no,0.0,0.568,0.63,0.568,0.616,0.541,0.617,0.314,0.169,0.314,0.76,0.1,0.759,0.0,False.
TX,0.128,0.0,396-4311,no,no,0.0,0.45,0.533,0.45,0.497,0.776,0.497,0.294,0.486,0.294,0.64,0.15,0.641,0.111,False.
MA,0.682,0.069,363-4005,no,no,0.0,0.58,0.491,0.58,0.461,0.647,0.461,0.293,0.641,0.293,0.46,0.25,0.459,0.222,False.
VT,0.446,0.0,344-9966,no,no,0.0,0.633,0.685,0.633,0.601,0.718,0.601,0.653,0.387,0.653,0.545,0.25,0.544,0.111,False.
CA,0.293,0.0,337-7377,no,yes,0.765,0.265,0.594,0.265,0.746,0.676,0.746,0.387,0.352,0.387,0.29,0.35,0.291,0.111,False.
IA,0.55,0.069,373-7037,no,yes,0.627,0.618,0.473,0.618,0.281,0.653,0.281,0.406,0.352,0.406,0.43,0.1,0.43,0.0,False.
NH,0.05,0.069,356-7580,no,no,0.0,0.551,0.539,0.551,0.535,0.529,0.534,0.439,0.5,0.439,0.485,0.1,0.485,0.444,False.
GA,0.368,0.069,390-3401,no,no,0.0,0.323,0.655,0.323,0.52,0.371,0.521,0.669,0.641,0.669,0.705,0.2,0.706,0.333,False.
WI,0.455,0.069,350-9313,no,yes,0.706,0.474,0.327,0.474,0.657,0.641,0.657,0.23,0.415,0.231,0.56,0.1,0.559,0.333,False.
CO,0.413,0.0,420-9009,no,yes,0.451,0.747,0.612,0.747,0.432,0.471,0.432,0.285,0.472,0.285,0.365,0.7,0.365,0.111,False.
SC,0.293,0.069,415-2641,no,no,0.0,0.592,0.558,0.592,0.538,0.647,0.538,0.435,0.641,0.435,0.655,0.2,0.656,0.0,False.
MI,0.273,1.0,392-4929,no,yes,0.686,0.7,0.539,0.7,0.407,0.6,0.408,0.675,0.725,0.675,0.375,0.3,0.376,0.111,False.
MD,0.707,0.0,346-5068,no,no,0.0,0.818,0.655,0.818,0.491,0.735,0.49,0.35,0.458,0.35,0.72,0.1,0.72,0.333,True.
IN,0.632,1.0,389-2631,no,yes,0.627,0.548,0.497,0.548,0.454,0.788,0.455,0.489,0.289,0.49,0.45,0.05,0.45,0.222,False.
ME,0.281,1.0,368-3808,no,no,0.0,0.554,0.739,0.553,0.666,0.476,0.666,0.518,0.331,0.518,0.485,0.15,0.485,0.222,False.
DC,0.504,0.069,406-8599,no,no,0.0,0.601,0.558,0.601,0.597,0.6,0.597,0.515,0.5,0.516,0.49,0.35,0.491,0.333,False.
TN,0.533,0.069,386-7456,no,yes,0.235,0.405,0.558,0.404,0.629,0.6,0.63,0.462,0.479,0.463,0.435,0.25,0.435,0.0,False.
FL,0.583,0.069,357-4936,no,yes,0.51,0.629,0.57,0.629,0.659,0.741,0.659,0.622,0.535,0.622,0.295,0.45,0.294,0.222,False.
WA,0.116,0.069,397-7411,no,no,0.0,0.449,0.739,0.449,0.399,0.441,0.399,0.696,0.415,0.696,0.465,0.1,0.465,0.111,False.
HI,0.355,0.0,353-6218,no,yes,0.549,0.409,0.642,0.409,0.615,0.865,0.615,0.409,0.254,0.409,0.56,0.25,0.559,0.0,False.
NE,0.612,0.069,369-5942,no,no,0.0,0.445,0.339,0.445,0.154,0.682,0.154,0.377,0.5,0.377,0.445,0.4,0.444,0.0,False.
TN,0.599,0.0,416-8543,yes,no,0.0,0.456,0.382,0.456,0.573,0.659,0.573,0.415,0.458,0.415,0.46,0.15,0.459,0.222,False.
MD,0.36,0.069,358-4576,yes,no,0.0,0.67,0.594,0.67,0.692,0.465,0.692,0.707,0.303,0.707,0.36,0.1,0.359,0.444,True.
NM,0.488,0.069,352-5118,yes,yes,0.294,0.456,0.576,0.456,0.576,0.647,0.576,0.159,0.521,0.159,0.435,0.25,0.435,0.556,True.
VT,0.194,1.0,408-2621,no,no,0.0,0.537,0.382,0.537,0.456,0.524,0.456,0.491,0.268,0.491,0.66,0.1,0.659,0.111,False.
OR,0.554,0.069,353-3994,no,no,0.0,0.555,0.588,0.555,0.647,0.694,0.647,0.407,0.655,0.407,0.55,0.15,0.55,0.111,False.
IN,0.409,1.0,367-4277,no,no,0.0,0.706,0.709,0.706,0.357,0.559,0.357,0.299,0.648,0.299,0.345,0.1,0.344,0.111,False.
MO,0.401,0.069,354-3237,no,no,0.0,0.631,0.485,0.63,0.587,0.612,0.588,0.722,0.394,0.723,0.595,0.15,0.594,0.444,False.
FL,0.306,1.0,394-8504,no,yes,0.51,0.338,0.521,0.338,0.588,0.694,0.588,0.294,0.465,0.295,0.67,0.15,0.67,0.222,False.
DC,0.74,0.069,370-4139,no,yes,0.647,0.661,0.473,0.661,0.64,0.465,0.641,0.494,0.62,0.494,0.38,0.2,0.38,0.111,False.
VT,0.409,0.069,382-6135,no,yes,0.49,0.615,0.545,0.615,0.709,0.541,0.709,0.422,0.873,0.423,0.58,0.2,0.58,0.111,False.
OH,0.488,0.069,359-5718,no,yes,0.686,0.619,0.558,0.619,0.607,0.788,0.607,0.609,0.423,0.609,0.4,0.25,0.4,0.222,False.
MO,0.351,0.069,385-3111,no,no,0.0,0.238,0.582,0.238,0.608,0.371,0.608,0.878,0.296,0.879,0.63,0.15,0.63,0.0,False.
LA,0.636,0.0,353-4880,no,yes,0.765,0.523,0.642,0.522,0.564,0.594,0.564,0.647,0.401,0.647,0.255,0.35,0.256,0.111,False.
IL,0.318,0.069,343-7019,yes,no,0.0,0.675,0.855,0.675,0.729,0.594,0.73,0.347,0.31,0.348,0.475,0.1,0.476,0.111,True.
NJ,0.628,0.069,419-6133,no,no,0.0,0.552,0.545,0.552,0.537,0.712,0.537,0.429,0.528,0.429,0.425,0.15,0.426,0.111,False.
IA,0.376,1.0,350-7344,no,yes,0.49,0.382,0.679,0.382,0.566,0.653,0.566,0.423,0.599,0.424,0.485,0.2,0.485,0.0,False.
WA,0.05,1.0,397-6064,no,yes,0.49,0.503,0.394,0.503,0.475,0.565,0.475,0.219,0.669,0.219,0.565,0.25,0.565,0.222,False.
NE,0.632,0.069,363-6896,no,no,0.0,0.546,0.564,0.546,0.565,0.7,0.565,0.491,0.62,0.491,0.51,0.15,0.509,0.333,False.
CT,0.591,1.0,416-9021,yes,yes,0.686,0.498,0.77,0.498,0.604,0.547,0.604,0.626,0.401,0.626,0.64,0.15,0.641,0.0,False.
WV,0.194,0.0,408-3269,no,no,0.0,0.784,0.406,0.784,0.495,0.635,0.496,0.365,0.542,0.365,0.395,0.1,0.394,0.111,False.
ND,0.384,0.0,408-9463,no,no,0.0,0.496,0.515,0.496,0.663,0.671,0.663,0.497,0.43,0.497,0.395,0.05,0.394,0.111,False.
UT,0.57,0.069,340-7062,no,no,0.0,0.47,0.8,0.47,0.687,0.506,0.687,0.396,0.669,0.396,0.63,0.4,0.63,0.111,False.
MS,0.517,0.069,417-4309,no,no,0.0,0.652,0.618,0.652,0.464,0.582,0.464,0.539,0.472,0.539,0.59,0.2,0.591,0.111,False.
MN,0.5,0.069,421-2659,no,no,0.0,0.308,0.533,0.308,0.648,0.641,0.648,0.552,0.606,0.553,0.475,0.15,0.476,0.222,False.
NH,0.57,1.0,383-2017,no,no,0.0,0.631,0.848,0.631,0.434,0.524,0.434,0.455,0.394,0.455,0.565,0.3,0.565,0.111,False.
LA,0.388,0.069,411-6294,no,no,0.0,0.402,0.509,0.402,0.581,0.635,0.581,0.217,0.662,0.217,0.295,0.3,0.294,0.333,False.
ME,0.326,0.0,332-9525,no,yes,0.608,0.474,0.558,0.474,0.655,0.435,0.655,0.343,0.359,0.343,0.535,0.2,0.535,0.444,False.
KS,0.537,0.069,401-5012,no,yes,0.549,0.712,0.527,0.711,0.625,0.812,0.625,0.583,0.415,0.583,0.38,0.15,0.38,0.333,False.
KS,0.145,1.0,368-8835,no,no,0.0,0.509,0.503,0.509,0.586,0.606,0.586,0.47,0.606,0.47,0.545,0.25,0.544,0.111,False.
NV,0.74,1.0,351-1382,no,no,0.0,0.396,0.582,0.396,0.618,0.376,0.619,0.397,0.599,0.397,0.785,0.25,0.785,0.222,False.
MT,0.099,0.069,359-7694,no,no,0.0,0.383,0.594,0.383,0.556,0.641,0.556,0.464,0.472,0.465,0.63,0.25,0.63,0.222,False.
MT,0.463,0.069,419-5505,no,no,0.0,0.615,0.564,0.615,0.66,0.5,0.66,0.359,0.634,0.359,0.245,0.25,0.244,0.333,False.
ID,0.36,0.069,341-4570,no,yes,0.608,0.518,0.552,0.518,0.586,0.706,0.586,0.497,0.5,0.497,0.57,0.2,0.57,0.111,False.
AK,0.492,0.069,366-6991,no,no,0.0,0.509,0.588,0.509,0.463,0.665,0.463,0.262,0.423,0.262,0.465,0.45,0.465,0.111,False.
UT,0.302,0.069,377-7399,no,no,0.0,0.303,0.509,0.303,0.385,0.612,0.386,0.182,0.338,0.182,0.57,0.15,0.57,0.111,False.
AR,0.446,1.0,377-9092,no,no,0.0,0.487,0.612,0.487,0.66,0.482,0.661,0.258,0.556,0.258,0.57,0.2,0.57,0.222,False.
LA,0.665,1.0,373-6681,no,yes,0.647,0.526,0.842,0.526,0.504,0.459,0.504,0.28,0.514,0.28,0.615,0.3,0.615,0.0,False.
KS,0.508,1.0,417-7736,no,yes,0.725,0.46,0.661,0.459,0.561,0.465,0.562,0.56,0.38,0.561,0.445,0.2,0.444,0.111,False.
OR,0.727,0.0,393-2812,no,no,0.0,0.242,0.467,0.242,0.708,0.641,0.708,0.504,0.232,0.504,0.375,0.25,0.376,0.222,False.
WI,0.372,1.0,398-3176,no,no,0.0,0.621,0.43,0.621,0.633,0.682,0.633,0.562,0.542,0.562,0.53,0.1,0.53,0.111,False.
CO,0.43,0.0,334-8694,no,no,0.0,0.772,0.594,0.772,0.622,0.647,0.622,0.419,0.19,0.419,0.44,0.25,0.441,0.0,True.
KS,0.095,1.0,369-5449,no,no,0.0,0.693,0.552,0.693,0.506,0.453,0.506,0.433,0.535,0.433,0.765,0.3,0.765,0.0,True.
IL,0.194,1.0,380-5246,no,no,0.0,0.365,0.43,0.365,0.132,0.459,0.132,0.25,0.331,0.25,0.445,0.15,0.444,0.0,False.
IA,0.351,0.0,390-3873,no,no,0.0,0.36,0.697,0.36,0.464,0.659,0.464,0.353,0.437,0.354,0.49,0.35,0.491,0.222,False.
AZ,0.669,1.0,354-4568,no,no,0.0,0.509,0.339,0.509,0.593,0.465,0.593,0.348,0.359,0.348,0.53,0.1,0.53,0.444,False.
NE,0.372,1.0,339-6968,no,no,0.0,0.453,0.661,0.453,0.701,0.835,0.701,0.159,0.282,0.16,0.505,0.2,0.506,0.0,False.
ID,0.227,1.0,379-5933,no,no,0.0,0.43,0.479,0.43,0.445,0.512,0.445,0.389,0.577,0.389,0.585,0.25,0.585,0.333,False.
OH,0.603,0.069,365-5682,yes,yes,0.471,0.627,0.715,0.627,0.573,0.682,0.573,0.886,0.549,0.886,0.405,0.2,0.406,0.333,False.
TX,0.26,0.069,382-8518,no,no,0.0,0.479,0.703,0.479,0.529,0.553,0.529,0.385,0.458,0.386,0.505,0.15,0.506,0.222,False.
TN,0.442,1.0,356-8449,no,yes,0.667,0.462,0.503,0.462,0.472,0.688,0.472,0.636,0.303,0.637,0.48,0.15,0.48,0.444,True.
OK,0.653,1.0,333-3460,no,no,0.0,0.567,0.648,0.567,0.538,0.535,0.538,0.511,0.613,0.512,0.825,0.35,0.826,0.556,False.
ND,0.558,1.0,375-8596,yes,no,0.0,0.732,0.545,0.732,0.633,0.612,0.633,0.324,0.345,0.324,0.455,0.5,0.456,0.333,False.
MT,0.475,0.069,384-5907,no,yes,0.686,0.521,0.739,0.521,0.585,0.7,0.585,0.459,0.493,0.459,0.55,0.1,0.55,0.111,False.
NC,0.182,0.0,373-2903,no,yes,0.745,0.561,0.558,0.561,0.699,0.635,0.699,0.642,0.366,0.642,0.385,0.1,0.385,0.111,False.
MN,0.5,0.069,361-7702,no,no,0.0,0.399,0.727,0.399,0.636,0.753,0.636,0.444,0.662,0.444,0.56,0.25,0.559,0.222,False.
MN,0.566,0.069,388-5850,no,no,0.0,0.554,0.503,0.554,0.522,0.571,0.522,0.562,0.486,0.562,0.45,0.15,0.45,0.556,False.
MA,0.541,0.069,405-6298,no,no,0.0,0.335,0.4,0.335,0.588,0.635,0.588,0.582,0.43,0.582,0.44,0.25,0.441,0.111,False.
PA,0.413,0.069,368-2074,yes,no,0.0,0.552,0.655,0.552,0.513,0.576,0.513,0.537,0.472,0.538,0.58,0.4,0.58,0.0,False.
GA,0.236,1.0,328-5050,no,no,0.0,0.693,0.636,0.693,0.636,0.635,0.636,0.424,0.613,0.424,0.39,0.2,0.391,0.222,False.
NV,0.331,0.069,395-5783,no,no,0.0,0.414,0.8,0.414,0.356,0.535,0.356,0.439,0.535,0.439,0.26,0.2,0.259,0.111,False.
TX,0.355,0.069,420-7301,no,no,0.0,0.482,0.636,0.482,0.467,0.6,0.467,0.596,0.514,0.597,0.495,0.5,0.494,0.333,False.
ME,0.475,1.0,328-2478,no,no,0.0,0.654,0.564,0.654,0.507,0.653,0.507,0.39,0.408,0.39,0.44,0.15,0.441,0.222,False.
RI,0.347,0.069,381-2460,yes,no,0.0,0.562,0.588,0.562,0.582,0.676,0.582,0.503,0.704,0.503,0.415,0.2,0.415,0.444,False.
MN,0.252,1.0,390-9811,no,yes,0.647,0.531,0.509,0.531,0.553,0.8,0.553,0.709,0.493,0.709,0.555,0.15,0.556,0.222,True.
NH,0.368,0.069,373-5670,no,no,0.0,0.217,0.733,0.217,0.798,0.429,0.798,0.575,0.394,0.575,0.54,0.15,0.541,0.0,False.
TN,0.401,0.069,351-7016,no,no,0.0,0.464,0.394,0.464,0.509,0.641,0.509,0.528,0.5,0.528,0.3,0.15,0.3,0.222,False.
UT,0.298,0.069,394-9934,no,no,0.0,0.52,0.697,0.52,0.548,0.571,0.548,0.261,0.563,0.261,0.9,0.25,0.9,0.111,False.
RI,0.438,1.0,422-8268,yes,no,0.0,0.554,0.503,0.554,0.681,0.494,0.681,0.598,0.423,0.598,0.56,0.35,0.559,0.222,False.
NH,0.223,0.0,373-7690,no,yes,0.392,0.54,0.576,0.54,0.326,0.665,0.326,0.611,0.486,0.611,0.625,0.2,0.626,0.222,False.
AK,0.31,0.069,366-9781,no,yes,0.431,0.456,0.648,0.456,0.464,0.8,0.464,0.0,0.486,0.0,0.475,0.2,0.476,0.333,False.
NC,0.12,1.0,404-5427,no,no,0.0,0.413,0.461,0.413,0.662,0.659,0.662,0.468,0.711,0.468,0.355,0.2,0.356,0.333,False.
AZ,0.645,0.069,389-9783,no,no,0.0,0.629,0.636,0.629,0.328,0.747,0.328,0.382,0.563,0.382,0.575,0.35,0.576,0.444,False.
MA,0.161,0.0,351-7005,no,yes,0.608,0.641,0.418,0.641,0.37,0.476,0.37,0.261,0.5,0.261,0.375,0.25,0.376,0.111,True.
TN,0.293,0.0,348-2009,no,no,0.0,0.419,0.479,0.419,0.446,0.606,0.446,0.376,0.331,0.376,0.525,0.2,0.526,0.111,False.
WY,0.388,0.069,340-4236,no,yes,0.765,0.743,0.788,0.743,0.587,0.653,0.587,0.464,0.451,0.464,0.505,0.25,0.506,0.111,False.
IA,0.169,0.069,348-1528,no,no,0.0,0.443,0.77,0.443,0.451,0.265,0.451,0.362,0.669,0.362,0.45,0.15,0.45,0.0,False.
IN,0.351,0.069,365-5039,no,no,0.0,0.474,0.679,0.474,0.702,0.476,0.702,0.551,0.451,0.551,0.27,0.35,0.27,0.111,False.
NJ,0.537,0.069,411-1810,no,no,0.0,0.604,0.697,0.604,0.716,0.6,0.716,0.325,0.444,0.326,0.54,0.35,0.541,0.0,False.
FL,0.223,1.0,364-7644,no,yes,0.882,0.372,0.691,0.372,0.573,0.553,0.573,0.318,0.57,0.319,0.55,0.25,0.55,0.444,True.
MT,0.302,0.069,335-9066,no,no,0.0,0.464,0.618,0.464,0.803,0.618,0.803,0.431,0.331,0.431,0.435,0.3,0.435,0.0,False.
ND,0.331,0.0,362-7581,yes,yes,0.725,0.676,0.461,0.676,0.726,0.735,0.727,0.667,0.613,0.668,0.395,0.15,0.394,0.111,False.
MI,0.331,0.0,346-1095,no,no,0.0,0.474,0.618,0.474,0.598,0.659,0.599,0.53,0.246,0.53,0.66,0.1,0.659,0.444,False.
MT,0.112,0.069,357-9136,no,no,0.0,0.347,0.291,0.347,0.346,0.659,0.346,0.641,0.627,0.641,0.415,0.1,0.415,0.667,True.
AL,0.455,1.0,390-7863,no,no,0.0,0.503,0.376,0.503,0.553,0.729,0.553,0.342,0.739,0.342,0.56,0.1,0.559,0.0,False.
